gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,costat,ggroup,gind,gsector,gsubind
141384,20091231,2009,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20101231,2010,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20111231,2011,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20121231,2012,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20131231,2013,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20141231,2014,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20151231,2015,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20161231,2016,INDL,C,D,STD,USD,A,3510,351010,35,35101020
145049,20000131,1999,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20010131,2000,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20020131,2001,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20030131,2002,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20040131,2003,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20050131,2004,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20060131,2005,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20070131,2006,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20080131,2007,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20090131,2008,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20100131,2009,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20110131,2010,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20120131,2011,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20130131,2012,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20140131,2013,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20150131,2014,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20160131,2015,INDL,C,D,STD,USD,A,2550,255040,25,25504020
145049,20170131,2016,INDL,C,D,STD,USD,A,2550,255040,25,25504020
147661,20000731,2000,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20010731,2001,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20030131,2002,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20040131,2003,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20050131,2004,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20060131,2005,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20070131,2006,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20080131,2007,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20090131,2008,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20100131,2009,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20110131,2010,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20120131,2011,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20130131,2012,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20140131,2013,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20150131,2014,INDL,C,D,STD,USD,I,2550,255040,25,25504010
147661,20160131,2015,INDL,C,D,STD,USD,I,2550,255040,25,25504010
148470,20001231,2000,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20011231,2001,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20021231,2002,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20031231,2003,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20041231,2004,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20051231,2005,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20061231,2006,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20071231,2007,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20081231,2008,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20091231,2009,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20101231,2010,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20111231,2011,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20121231,2012,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20131231,2013,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20141231,2014,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20151231,2015,INDL,C,D,STD,USD,A,2530,253010,25,25301040
148470,20161231,2016,INDL,C,D,STD,USD,A,2530,253010,25,25301040
150139,20010131,2000,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20020131,2001,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20030131,2002,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20040131,2003,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20050131,2004,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20060131,2005,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20070131,2006,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20080131,2007,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20090131,2008,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20100131,2009,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20110131,2010,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20120131,2011,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20130131,2012,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20140131,2013,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20150131,2014,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20160131,2015,INDL,C,D,STD,USD,A,2550,255040,25,25504040
150139,20170131,2016,INDL,C,D,STD,USD,A,2550,255040,25,25504040
156617,20031231,2003,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20041231,2004,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20051231,2005,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20061231,2006,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20071231,2007,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20081231,2008,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20091231,2009,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20101231,2010,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20111231,2011,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20121231,2012,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20131231,2013,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20141231,2014,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20151231,2015,INDL,C,D,STD,USD,A,3520,352010,35,35201010
156617,20161231,2016,INDL,C,D,STD,USD,A,3520,352010,35,35201010
160211,20021231,2002,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20031231,2003,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20041231,2004,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20051231,2005,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20061231,2006,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20071231,2007,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20081231,2008,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20091231,2009,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20101231,2010,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20111231,2011,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20121231,2012,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20131231,2013,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20141231,2014,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20151231,2015,INDL,C,D,STD,USD,A,2530,253010,25,25301040
160211,20161231,2016,INDL,C,D,STD,USD,A,2530,253010,25,25301040
164416,20031231,2003,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20041231,2004,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20051231,2005,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20061231,2006,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20071231,2007,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20081231,2008,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20091231,2009,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20101231,2010,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20111231,2011,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20121231,2012,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20131231,2013,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20141231,2014,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20151231,2015,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164416,20161231,2016,INDL,C,D,STD,USD,A,2520,252010,25,25201040
164664,20031231,2003,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20041231,2004,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20051231,2005,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20061231,2006,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20071231,2007,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20081231,2008,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20091231,2009,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20101231,2010,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20111231,2011,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20121231,2012,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20131231,2013,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20141231,2014,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20151231,2015,INDL,C,D,STD,USD,I,3510,351010,35,35101010
164664,20161231,2016,INDL,C,D,STD,USD,I,3510,351010,35,35101010
165746,20031231,2003,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20041231,2004,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20051231,2005,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20061231,2006,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20071231,2007,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20081231,2008,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20091231,2009,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20101231,2010,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20111231,2011,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20121231,2012,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20131231,2013,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20141231,2014,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20151231,2015,INDL,C,D,STD,USD,A,5020,502020,50,50202010
165746,20161231,2016,INDL,C,D,STD,USD,A,5020,502020,50,50202010
170841,20101231,2010,INDL,C,D,STD,USD,A,1010,101020,10,10102030
170841,20111231,2011,INDL,C,D,STD,USD,A,1010,101020,10,10102030
170841,20121231,2012,INDL,C,D,STD,USD,A,1010,101020,10,10102030
170841,20131231,2013,INDL,C,D,STD,USD,A,1010,101020,10,10102030
170841,20141231,2014,INDL,C,D,STD,USD,A,1010,101020,10,10102030
170841,20151231,2015,INDL,C,D,STD,USD,A,1010,101020,10,10102030
170841,20161231,2016,INDL,C,D,STD,USD,A,1010,101020,10,10102030
174317,20041231,2004,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20051231,2005,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20061231,2006,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20071231,2007,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20081231,2008,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20091231,2009,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20101231,2010,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20111231,2011,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20121231,2012,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20131231,2013,INDL,C,D,STD,USD,I,4520,452010,45,45201020
174317,20141231,2014,INDL,C,D,STD,USD,I,4520,452010,45,45201020
177376,20051130,2005,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20051130,2005,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20061130,2006,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20061130,2006,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20071130,2007,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20071130,2007,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20081130,2008,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20081130,2008,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20091130,2009,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20091130,2009,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20101130,2010,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20101130,2010,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20111130,2011,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20111130,2011,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20121130,2012,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20121130,2012,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20131231,2013,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20131231,2013,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20141231,2014,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20141231,2014,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20151231,2015,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20151231,2015,INDL,C,D,STD,USD,A,4020,402020,40,40202010
177376,20161231,2016,FS,C,D,STD,USD,A,4020,402020,40,40202010
177376,20161231,2016,INDL,C,D,STD,USD,A,4020,402020,40,40202010
178493,20051231,2005,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20061231,2006,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20071231,2007,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20081231,2008,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20091231,2009,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20101231,2010,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20111231,2011,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20121231,2012,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20131231,2013,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178493,20141231,2014,INDL,C,D,STD,USD,I,4510,451010,45,45101010
178548,20031231,2003,INDL,C,D,STD,USD,I,4520,452020,45,45202020
178548,20041231,2004,INDL,C,D,STD,USD,I,4520,452020,45,45202020
178548,20051231,2005,INDL,C,D,STD,USD,I,4520,452020,45,45202020
178548,20061231,2006,INDL,C,D,STD,USD,I,4520,452020,45,45202020
178548,20071231,2007,INDL,C,D,STD,USD,I,4520,452020,45,45202020
178548,20081231,2008,INDL,C,D,STD,USD,I,4520,452020,45,45202020
178548,20091231,2009,INDL,C,D,STD,USD,I,4520,452020,45,45202020
179666,20071231,2007,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20081231,2008,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20091231,2009,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20101231,2010,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20111231,2011,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20121231,2012,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20131231,2013,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20141231,2014,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20151231,2015,INDL,C,D,STD,USD,A,4510,451030,45,45103010
179666,20161231,2016,INDL,C,D,STD,USD,A,4510,451030,45,45103010
180402,20071231,2007,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20081231,2008,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20091231,2009,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20101231,2010,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20111231,2011,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20121231,2012,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20131231,2013,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20141231,2014,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20151231,2015,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180402,20161231,2016,INDL,C,D,STD,USD,I,2550,255020,25,25502020
180646,20061231,2006,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20071231,2007,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20081231,2008,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20091231,2009,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20101231,2010,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20111231,2011,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20121231,2012,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20131231,2013,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20141231,2014,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20151231,2015,INDL,C,D,STD,USD,A,2010,201030,20,20103010
180646,20161231,2016,INDL,C,D,STD,USD,A,2010,201030,20,20103010
184500,20091231,2009,FS,C,D,STD,USD,A,4020,402030,40,40203040
184500,20091231,2009,INDL,C,D,STD,USD,A,4020,402030,40,40203040
184500,20101231,2010,FS,C,D,STD,USD,A,4020,402030,40,40203040
184500,20101231,2010,INDL,C,D,STD,USD,A,4020,402030,40,40203040
184500,20111231,2011,FS,C,D,STD,USD,A,4020,402030,40,40203040
184500,20111231,2011,INDL,C,D,STD,USD,A,4020,402030,40,40203040
184500,20121231,2012,FS,C,D,STD,USD,A,4020,402030,40,40203040
184500,20121231,2012,INDL,C,D,STD,USD,A,4020,402030,40,40203040
184500,20131231,2013,FS,C,D,STD,USD,A,4020,402030,40,40203040
184500,20131231,2013,INDL,C,D,STD,USD,A,4020,402030,40,40203040
184500,20141231,2014,FS,C,D,STD,USD,A,4020,402030,40,40203040
184500,20141231,2014,INDL,C,D,STD,USD,A,4020,402030,40,40203040
184500,20151231,2015,FS,C,D,STD,USD,A,4020,402030,40,40203040
184500,20151231,2015,INDL,C,D,STD,USD,A,4020,402030,40,40203040
184500,20161231,2016,FS,C,D,STD,USD,A,4020,402030,40,40203040
184500,20161231,2016,INDL,C,D,STD,USD,A,4020,402030,40,40203040
